-0.005681225113039284,-0.005818978671863758,-115.49778568704926,0.0,136.2
-0.005843112271395168,-0.00579100729767252,-115.49778568704926,0.0,136.2
-0.005843112271395168,-0.00579100729767252,-115.49778568704926,0.0,136.0
-0.00507107292472618,-0.006028380978891623,-115.5118571050359,0.0,136.0
-0.005041630864029173,-0.006046324423856645,-115.50080099249955,0.0,135.8
-0.004749639076497863,-0.006743207294098449,-115.50080099249955,0.0,135.8
-0.004646832309916413,-0.006932690166985209,-115.5028111956442,0.0,136.4
-0.004584865716587469,-0.007046900627224432,-115.5028111956442,0.0,136.4
-0.004695928652534986,-0.006575868769427676,-115.48672955962009,0.0,136.1
-0.004651816150800433,-0.006596886490096803,-115.48672955962009,0.0,136.1
-0.005063524112453705,-0.006618842379210259,-115.49074997094912,0.0,135.9
-0.005176166978462374,-0.006646030836129162,-115.49074997094912,0.0,135.9
-0.005278191283203865,-0.006670656305210636,-115.49979589077466,0.0,136.1
-0.005288251502134173,-0.006673084526709904,-115.49979589077466,0.0,136.1
-0.005481003699985341,-0.007907485766872918,-115.49276017603289,0.0,135.7
-0.00557895245771475,-0.008179076140595378,-115.49276017603289,0.0,135.7
-0.005592382116560379,-0.00821631363241662,-115.49276017603289,0.0,136.1
-0.006307302159642934,-0.00886970692497436,-115.49477038072293,0.0,136.1
-0.006473421449551823,-0.009110686392158989,-115.48773466259507,0.0,135.8
-0.0067331564348020664,-0.009920831440550297,-115.48773466259507,0.0,135.8
-0.00697289846535322,-0.010396332254603508,-115.52090300658254,0.0,135.9
-0.007146092834987736,-0.010739843417670397,-115.52090300658254,0.0,135.9
-0.007513003174975197,-0.010768566824861832,-115.53296419646209,0.0,136.2
-0.007705156719766697,-0.01101627160139946,-115.53296419646209,0.0,136.2
-0.007509954187053044,-0.010291550626392707,-115.50783670182754,0.0,136.2
-0.007625267635299721,-0.010253009969859228,-115.50783670182754,0.0,136.2
-0.0077436162029617525,-0.010213454900031343,-115.50180609411616,0.0,135.9
-0.007773138598028247,-0.010203587772600817,-115.50180609411616,0.0,135.9
-0.0057416496400486215,-0.008141716966084761,-115.52592850405463,0.0,136.2
-0.0053454615586857905,-0.0076511504232034625,-115.52592850405463,0.0,136.2
-0.005267003752422365,-0.007554002688096684,-115.52592850405463,0.0,135.9
-0.0018081615831249125,-0.0033822789831477415,-115.50683160078184,0.0,135.9
-0.0008163951277806213,-0.002178701463807824,-115.53095399911511,0.0,136.0
-0.0029820755384969287,-0.005570374709997299,-115.53095399911511,0.0,136.0
-0.00277230652863729,-0.005555587924192965,-115.53095399911511,0.0,135.8
-0.00264868186750719,-0.005546873522644865,-115.53095399911511,0.0,136.0
0.0008390510361186848,-0.0026692719456404266,-115.52793870236624,0.0,136.0
0.0018190132966038545,-0.001950556857585996,-115.52793870236624,0.0,136.0
0.002530369071427005,-0.00142884071712266,-115.57417315681306,0.0,135.9
0.00926607157215294,0.0021868520842855416,-115.57417315681306,0.0,136.2
0.01163409456744329,0.0035986429875494424,-115.57417315681306,0.0,136.2
0.01350697184411329,0.004715233116695621,-115.53497439342519,0.0,136.2
0.019091559169901382,0.008939839641317122,-115.53497439342519,0.0,135.9
0.022113901065952537,0.010954990403144264,-115.54402027495068,0.0,135.9
0.02123585173673592,0.01127321832910004,-115.52492340475116,0.0,136.3
0.02257017058289461,0.012373577433136064,-115.52492340475116,0.0,136.0
0.024578485150419903,0.014029753709523453,-115.52793870236624,0.0,136.0
0.02491268855069629,0.01430535781655724,-115.52793870236624,0.0,136.0
0.02560318674808464,0.015080023583624933,-115.51688260685869,0.0,136.4
0.026689861487224763,0.016016195690674452,-115.51688260685869,0.0,135.7
0.022801706340107187,0.011822624759707063,-115.52492340475116,0.0,135.7
0.022604679659922522,0.011445836422015196,-115.52492340475116,0.0,136.0
0.022407085840600915,0.011067963503227776,-115.52492340475116,0.0,136.0
0.016454838925686815,0.005278968885275771,-115.52994890029397,0.0,136.2
0.014591818904339611,0.0033039301791173274,-115.54904576130976,0.0,136.2
0.013403318978941408,0.002043968757323024,-115.54904576130976,0.0,136.1
0.006463794075002466,-0.003206992056277561,-115.54904576130976,0.1,136.1
0.003870599797182432,-0.005481439881538408,-115.52391830535912,0.0,135.7
0.001853653607780479,-0.007250470036120521,-115.53296419646209,0.0,135.7
-0.0035133018967131863,-0.010350545432566593,-115.53296419646209,0.0,135.7
-0.007052426183731329,-0.01304251884060538,-115.55809163064933,0.0,135.7
-0.007820114700745836,-0.012851510119280062,-115.55809163064933,0.0,136.2
-0.01022392076539123,-0.014485700336477433,-115.55809163064933,0.0,136.2
-0.013133807967781606,-0.01646394195473197,-115.5028111956442,0.0,136.3
-0.012862443530980563,-0.014360716958696859,-115.5028111956442,0.0,136.3
-0.015021437172943799,-0.015269269802582143,-115.50482139840496,0.0,136.2
-0.016771021292943597,-0.016005533956837313,-115.50482139840496,0.0,136.2
-0.013634349459916999,-0.013315445418866834,-115.53296419646209,0.0,136.2
-0.014299489786806913,-0.01322619917495449,-115.53296419646209,0.0,136.2
-0.014864669859888895,-0.013150365254475601,-115.5420100797397,0.0,136.2
-0.010711270601945167,-0.008097881814725308,-115.53899478618003,0.0,136.2
-0.010088798455511881,-0.006811720918824966,-115.53899478618003,0.0,136.3
-0.009396525272186953,-0.0053813361172322435,-115.55809163064933,0.0,136.3
-0.003895971651768455,-0.0032524341921606904,-115.55809163064933,0.0,136.3
-0.0018208129906688644,-0.0015054307331983075,-115.56110691869677,0.0,136.3
-0.0006666809152422277,-0.0005338073264360603,-115.56110691869677,0.0,136.2
0.006505268961053028,0.002734820241238649,-115.57115787254541,0.0,136.2
0.009165082304681833,0.0043770877447834025,-115.57115787254541,0.0,136.3
0.011020902084325813,0.005522939773778346,-115.57216296739973,0.0,136.3
0.011258139006957425,0.003461453246988001,-115.57216296739973,0.0,136.2
